datetime,forecast_units,lower_bound,upper_bound,store_id,product_id
2025-09-02 09:00:00,1.9854372805643798,0.8766268885938334,3.078688672211652,14,159
2025-09-02 10:00:00,1.9992324118236777,0.9175066120381173,2.9756096299069754,14,159
2025-09-02 11:00:00,2.0564974182693136,1.0170557964424978,3.0840715385357242,14,159
2025-09-02 12:00:00,2.1334915566338677,1.1544593452607688,3.1408729367565016,14,159
2025-09-02 13:00:00,2.147452095321377,1.117166662080766,3.1898348256043425,14,159
2025-09-02 14:00:00,2.0402675514328847,1.0024316568874048,3.1248050668525225,14,159
2025-09-02 15:00:00,1.8554076110483497,0.846713040688022,2.9374695163450553,14,159
2025-09-02 16:00:00,1.722277328377936,0.6643670072469091,2.705183368224813,14,159
2025-09-02 17:00:00,1.7506639601683651,0.6456944153318026,2.735761631755113,14,159
2025-09-02 18:00:00,1.930349360101512,0.7787220379449491,2.9158461534843902,14,159
2025-09-02 19:00:00,2.1333312567237623,1.0846862082962039,3.244324200759389,14,159
2025-09-02 20:00:00,2.2218844757261813,1.1866628683013136,3.25729597643663,14,159
2025-09-02 21:00:00,2.164672718098262,1.1440947544229034,3.1994930291406396,14,159
2025-09-02 22:00:00,2.054086560120319,1.0048413924364041,3.0664463818670042,14,159
2025-09-02 23:00:00,2.011096781284517,1.016641693718402,3.0431913937298574,14,159
2025-09-03 00:00:00,2.0697329442708856,1.0431246580356026,3.092986295620143,14,159
2025-09-03 01:00:00,2.1499721700275662,1.0112415443689717,3.151707255175907,14,159
2025-09-03 02:00:00,2.1405957524379025,1.0554735506273876,3.212411812591099,14,159
2025-09-03 03:00:00,2.0084777957993905,1.0072243996151005,3.1022666538333277,14,159
2025-09-03 04:00:00,1.8294309233890336,0.7793718041539657,2.8922519423867072,14,159
2025-09-03 05:00:00,1.715930239937885,0.6639362083405619,2.7453072180288762,14,159
2025-09-03 06:00:00,1.7171640071481022,0.6320925948785713,2.768304587384524,14,159
2025-09-03 07:00:00,1.78845731376699,0.791537471708702,2.799592698892443,14,159
2025-09-03 08:00:00,1.8523723579749856,0.7888392711458718,2.8569458934809413,14,159
2025-09-03 09:00:00,1.8810752319328934,0.8210573993941405,2.9388082260923007,14,159
2025-09-03 10:00:00,1.912801349027926,0.8880682724721527,3.022414664166719,14,159
2025-09-03 11:00:00,1.9891353934640712,0.9209115999912225,3.0100623572285037,14,159
2025-09-03 12:00:00,2.0861685848205473,1.074366989561291,3.138784706827512,14,159
2025-09-03 13:00:00,2.1209583079348944,1.0744642083155764,3.199464648052377,14,159
2025-09-03 14:00:00,2.035203300832712,0.9253705148040386,3.049305761784669,14,159
2025-09-03 15:00:00,1.8721756486615226,0.8752026948525768,2.9512852349722527,14,159
2025-09-03 16:00:00,1.7610771546186978,0.7857910582243526,2.9142708985897294,14,159
2025-09-03 17:00:00,1.811488418604522,0.7761819854687126,2.9231148793330974,14,159
2025-09-03 18:00:00,2.0129835218486836,1.0679156401781746,2.99096403710224,14,159
2025-09-03 19:00:00,2.237353613685829,1.0748886536721656,3.256075858644336,14,159
2025-09-03 20:00:00,2.34667043398876,1.3006524151593866,3.371590843327987,14,159
2025-09-03 21:00:00,2.309400355343036,1.2935752720050373,3.32902307821056,14,159
2025-09-03 22:00:00,2.2177445839290524,1.2140376690433654,3.2405666420021007,14,159
2025-09-03 23:00:00,2.1924945991309284,1.1458959474775066,3.1812483112299037,14,159
2025-09-04 00:00:00,2.267512730655882,1.2501194877736266,3.357569184395382,14,159
2025-09-04 01:00:00,2.3626227925988013,1.2651664602389936,3.4367528309054287,14,159
2025-09-04 02:00:00,2.3664683967437146,1.2475261485099491,3.3845007706391064,14,159
2025-09-04 03:00:00,2.245803108209768,1.1315363862471381,3.280638563468949,14,159
2025-09-04 04:00:00,2.0763374736127203,1.0391824414436872,3.171961782831529,14,159
2025-09-04 05:00:00,1.9704640891687815,0.8298035107365751,2.971987920184866,14,159
2025-09-04 06:00:00,1.977309154740276,0.9422610110416811,3.051578512461271,14,159
2025-09-04 07:00:00,2.0521567851394606,0.9703119793299346,3.085254992351084,14,159
2025-09-04 08:00:00,2.1175496891310366,1.055503899196108,3.2230547975410118,14,159
2025-09-04 09:00:00,2.1456561015600295,1.0828420446996687,3.104245064004957,14,159
2025-09-04 10:00:00,2.174735107758835,1.0871106563353066,3.2410033496203234,14,159
2025-09-04 11:00:00,2.2464162415440514,1.1683460744419554,3.235450943122144,14,159
2025-09-04 12:00:00,2.336856154195473,1.2918178551507777,3.4026611089764636,14,159
2025-09-04 13:00:00,2.3631974121706074,1.3440442815221811,3.3257575816685563,14,159
2025-09-04 14:00:00,2.2672426270460817,1.157822003654605,3.324005283757636,14,159
2025-09-04 15:00:00,2.0923851785398417,1.1197946030403945,3.1964960840045626,14,159
2025-09-04 16:00:00,1.9679641176214258,0.9202937887252671,2.995362269243038,14,159
2025-09-04 17:00:00,2.003711598387589,0.9520533041731007,3.0543288244139415,14,159
2025-09-04 18:00:00,2.1893657571973737,1.1590791046746642,3.2298071384987757,14,159
2025-09-04 19:00:00,2.396892357502497,1.3601788545728601,3.4169498161369467,14,159
2025-09-04 20:00:00,2.488546257460597,1.4421621375234945,3.498034154122985,14,159
2025-09-04 21:00:00,2.432983309545718,1.3010968206631166,3.4028835320960447,14,159
2025-09-04 22:00:00,2.3225983572001714,1.2705714247931381,3.382276490933681,14,159
2025-09-04 23:00:00,2.2783784351694285,1.1770144752865312,3.281824666270451,14,159
2025-09-05 00:00:00,2.334381099468595,1.319400816393812,3.2996171661731384,14,159
2025-09-05 01:00:00,2.41062283344524,1.393912267638658,3.491343002703129,14,159
2025-09-05 02:00:00,2.395935179089224,1.3817221459446587,3.4315804210321232,14,159
2025-09-05 03:00:00,2.257252782664046,1.2153207975663747,3.285819429793444,14,159
2025-09-05 04:00:00,2.070458410182052,0.9757824495376596,3.039119833779126,14,159
2025-09-05 05:00:00,1.948106123803226,0.8775394492602836,3.032485231141593,14,159
2025-09-05 06:00:00,1.9394710876268009,0.9184849132221613,3.0041762636932945,14,159
2025-09-05 07:00:00,1.9999722945627385,0.8527572769670717,2.969050860511433,14,159
2025-09-05 08:00:00,2.052271843093926,0.941899600121064,3.1011310674922856,14,159
2025-09-05 09:00:00,2.0686406654223974,1.0179607510429938,3.0188616871891476,14,159
2025-09-05 10:00:00,2.08742285965501,1.0538172948842832,3.121472843452911,14,159
2025-09-05 11:00:00,2.150314518291305,1.1121257542108858,3.1860702385571806,14,159
2025-09-05 12:00:00,2.2335198583240805,1.2364769796653279,3.3053902375632207,14,159
2025-09-05 13:00:00,2.2542097161030394,1.1678032580381228,3.390273949214423,14,159
2025-09-05 14:00:00,2.154195612491429,1.125817850248574,3.1703616375697887,14,159
2025-09-05 15:00:00,1.9768606485559825,0.9459233567271061,3.045680272559779,14,159
2025-09-05 16:00:00,1.851514815079093,0.7759964844432211,2.8485592984437775,14,159
2025-09-05 17:00:00,1.887843058038336,0.8330883150255901,2.8967481005644142,14,159
2025-09-05 18:00:00,2.075519009117202,1.1356992144706586,3.0910238721220975,14,159
2025-09-05 19:00:00,2.2864276876983416,1.26897627879552,3.4497279821844287,14,159
2025-09-05 20:00:00,2.3827282168181254,1.3527440345773123,3.5129964910872835,14,159
2025-09-05 21:00:00,2.3329671454179293,1.2694499541307878,3.354706218134413,14,159
2025-09-05 22:00:00,2.2294180229271396,1.1965377135612545,3.2889093467126136,14,159
2025-09-05 23:00:00,2.192936311933797,1.1579759765048236,3.204134192419031,14,159
2025-09-06 00:00:00,2.2574395425188545,1.2701598541775916,3.28273377184491,14,159
2025-09-06 01:00:00,2.342797630806965,1.3609551237458573,3.466596316315265,14,159
2025-09-06 02:00:00,2.337690986182802,1.2485195006717986,3.4040360468283235,14,159
2025-09-06 03:00:00,2.208900570842154,1.1420694585005606,3.1875992353570557,14,159
2025-09-06 04:00:00,2.0321549412175584,1.0573684881793939,3.0214352453358004,14,159
2025-09-06 05:00:00,1.919855436634733,0.8089248498486916,2.9136592097931766,14,159
2025-09-06 06:00:00,1.9211279580225957,0.923944946942885,2.9790551290075986,14,159
2025-09-06 07:00:00,1.9912476033241084,0.9184722135844381,2.966418907327593,14,159
2025-09-06 08:00:00,2.052739764546417,0.9940131991793875,3.0188246970748196,14,159
2025-09-06 09:00:00,2.077747564955059,1.0402429578865573,3.197090296535344,14,159
2025-09-06 10:00:00,2.104497767892296,1.0934060182189644,3.20898903756424,14,159
2025-09-06 11:00:00,2.1745810299000485,1.195971826200764,3.2290507664641934,14,159
2025-09-06 12:00:00,2.264109285960877,1.2917564848162004,3.3822796231847247,14,159
2025-09-06 13:00:00,2.2901753148177995,1.2959099767035296,3.394572183481983,14,159
2025-09-06 14:00:00,2.1945276770231574,1.1698478282779257,3.262504927021756,14,159
2025-09-06 15:00:00,2.020502275785248,0.9582518497264197,3.0951582194681526,14,159
2025-09-06 16:00:00,1.8973781163012073,0.9229546029013598,3.0350779228338007,14,159
2025-09-06 17:00:00,1.9348256011089973,0.8423333792695866,2.9598816496114266,14,159
2025-09-06 18:00:00,2.1225202685966975,1.0027759843045134,3.077960581821724,14,159
2025-09-06 19:00:00,2.3323652821909375,1.352994098145867,3.332817710747686,14,159
2025-09-06 20:00:00,2.4265537164726454,1.3409001029914414,3.47556446094451,14,159
2025-09-06 21:00:00,2.3736812393877815,1.2804630797514043,3.4620997677881133,14,159
2025-09-06 22:00:00,2.2660848458069753,1.2532148780480252,3.3167998425443357,14,159
2025-09-06 23:00:00,2.224696740247776,1.1606498031599173,3.3021849940212054,14,159
2025-09-07 00:00:00,2.2835232866766204,1.2776526905744299,3.221775484603619,14,159
2025-09-07 01:00:00,2.362533964609564,1.3166665320369066,3.3932371297835804,14,159
2025-09-07 02:00:00,2.3505179745496823,1.2392520604714787,3.3719124947722734,14,159
2025-09-07 03:00:00,2.2143726768137553,1.1377319043803589,3.2600609485178818,14,159
2025-09-07 04:00:00,2.0299489153404133,1.027850601366269,3.0947979514017967,14,159
2025-09-07 05:00:00,1.9097744148218117,0.9048061546276037,2.9303714021055436,14,159
2025-09-07 06:00:00,1.9031037181307144,0.8090064397837239,2.9569130457744315,14,159
2025-09-07 07:00:00,1.9653409554038197,1.023100640268041,2.9103881803948464,14,159
2025-09-07 08:00:00,2.0191390746331903,1.0007935013938352,3.1531072190326963,14,159
2025-09-07 09:00:00,2.0367654372235937,1.0320093443621643,3.0527510940013967,14,159
2025-09-07 10:00:00,2.056565934638133,0.9509817840863726,3.050625396084003,14,159
2025-09-07 11:00:00,2.120243522702076,1.0912802865122704,3.191077633272636,14,159
2025-09-07 12:00:00,2.204013984381861,1.2062207251281567,3.2437999431129017,14,159
2025-09-07 13:00:00,2.225063990578861,1.176748131666314,3.194444656266629,14,159
2025-09-07 14:00:00,2.125224671805853,1.070800788677272,3.08260070599175,14,159
2025-09-07 15:00:00,1.9479019691701351,0.8906972281482852,2.9908884060639256,14,159
2025-09-07 16:00:00,1.8224313563665095,0.696796025109259,2.8213696894929114,14,159
2025-09-07 17:00:00,1.858525284613663,0.8658353745152817,2.933869206147634,14,159
2025-09-07 18:00:00,2.0458862688273376,0.9579481469142886,3.131929281538365,14,159
2025-09-07 19:00:00,2.2564289318145208,1.2257235794005492,3.343670082398883,14,159
2025-09-07 20:00:00,2.352342058804263,1.3312554590963248,3.4032133056743197,14,159
2025-09-07 21:00:00,2.3022012650782777,1.2865146702618495,3.299362519567941,14,159
2025-09-07 22:00:00,2.1983079325580936,1.1288782603044956,3.2598048124138876,14,159
2025-08-24 17:00:00,2.0853136417804365,0.9780425375960721,3.229075128131772,1,18
2025-08-24 18:00:00,1.9498755447464244,0.9021186993027475,2.99350188963857,1,18
2025-08-24 19:00:00,1.91370823592993,0.851400829040898,2.9637022502985197,1,18
2025-08-24 20:00:00,1.9634221774787075,0.8549511837760768,3.0361373383594583,1,18
2025-08-24 21:00:00,2.007940380812868,0.9254827158979452,3.0739495451728334,1,18
2025-08-24 22:00:00,1.9687122581766667,0.8946772091958448,3.023603893623937,1,18
2025-08-24 23:00:00,1.8547166014358127,0.7646778569458306,2.9616420957295047,1,18
2025-08-25 00:00:00,1.7519985522610515,0.7644451680768811,2.9619198705781975,1,18
2025-08-25 01:00:00,1.7414796996147306,0.6969533503473399,2.888317891784164,1,18
2025-08-25 02:00:00,1.8266665992661408,0.8075442102083691,2.978387962560067,1,18
2025-08-25 03:00:00,1.9391610157278052,0.7599992925524183,3.0129452442061306,1,18
2025-08-25 04:00:00,2.0107178112674173,0.8952200625547109,3.130947757034723,1,18
2025-08-25 05:00:00,2.0361884312736946,0.9450820822313346,3.1026750095766085,1,18
2025-08-25 06:00:00,2.0653814985417154,1.0573841389134488,3.112398942298573,1,18
2025-08-25 07:00:00,2.1374045849389884,1.1024938285093773,3.3020735095948663,1,18
2025-08-25 08:00:00,2.230286849428695,1.0068414478730485,3.367279074809977,1,18
2025-08-25 09:00:00,2.281275437280188,1.147149961474185,3.367257025523373,1,18
2025-08-25 10:00:00,2.2576207667671286,1.2134171337687907,3.292654805761367,1,18
2025-08-25 11:00:00,2.202160713003631,1.145684321971394,3.3682714601030743,1,18
2025-08-25 12:00:00,2.200848038790474,1.0400767557116908,3.3042371267066586,1,18
2025-08-25 13:00:00,2.2989916454616175,1.1999509217988042,3.4016906877307567,1,18
2025-08-25 14:00:00,2.4488573649210466,1.370319305732778,3.4929593585107694,1,18
2025-08-25 15:00:00,2.544936457902712,1.4040708629955563,3.657700730789593,1,18
2025-08-25 16:00:00,2.5182055062942506,1.4845817537412025,3.6942869994515695,1,18
2025-08-25 17:00:00,2.400671452744969,1.2668961274314863,3.5033512426784665,1,18
2025-08-25 18:00:00,2.2972109713367397,1.2017911959153056,3.496404778942179,1,18
2025-08-25 19:00:00,2.289872453741293,1.1566479577073285,3.320505239054986,1,18
2025-08-25 20:00:00,2.3648819767190377,1.275834344833381,3.497186682014327,1,18
2025-08-25 21:00:00,2.4308188148660497,1.288303254605837,3.5278307644765063,1,18
2025-08-25 22:00:00,2.408833515118353,1.2624239379655553,3.4957640871344293,1,18
2025-08-25 23:00:00,2.3076545521396037,1.238037770197458,3.4062366239712025,1,18
2025-08-26 00:00:00,2.2131283834708286,1.094180782810389,3.3365766158832875,1,18
2025-08-26 01:00:00,2.2060320020308195,1.121841606638172,3.3259105620505625,1,18
2025-08-26 02:00:00,2.2897832506849505,1.18757756198854,3.439749604061057,1,18
2025-08-26 03:00:00,2.3959521769268277,1.2795008313753193,3.518143717061382,1,18
2025-08-26 04:00:00,2.4563193389352107,1.4353913199466464,3.555478161344474,1,18
2025-08-26 05:00:00,2.465819007163475,1.3356745046201377,3.582920448720001,1,18
2025-08-26 06:00:00,2.4743987777518823,1.383482653129989,3.50767031451975,1,18
2025-08-26 07:00:00,2.521359678691792,1.4137963633018324,3.5267237019233604,1,18
2025-08-26 08:00:00,2.5849764784270217,1.50040887985041,3.711342032653833,1,18
2025-08-26 09:00:00,2.602791120917483,1.4979234473030019,3.8206370893416177,1,18
2025-08-26 10:00:00,2.5423944503765963,1.4648635417192672,3.677807175646938,1,18
2025-08-26 11:00:00,2.4470062796696657,1.350922387011353,3.5728649601979785,1,18
2025-08-26 12:00:00,2.4029982034466806,1.3561938534852418,3.5925471882924835,1,18
2025-08-26 13:00:00,2.456129786441049,1.3814513764556504,3.5150193325860926,1,18
2025-08-26 14:00:00,2.5591439109756995,1.4149964508619195,3.662972740702641,1,18
2025-08-26 15:00:00,2.607029516231442,1.5198856915169838,3.6935229571836685,1,18
2025-08-26 16:00:00,2.5312754887442113,1.4817905351022524,3.5926209123904074,1,18
2025-08-26 17:00:00,2.364409531526128,1.3014510743275551,3.5126838287435804,1,18
2025-08-26 18:00:00,2.211831272151243,1.1082241346437913,3.2997823067579866,1,18
2025-08-26 19:00:00,2.156107971721242,1.0222719216372769,3.158856236123995,1,18
2025-08-26 20:00:00,2.1839742781441904,1.0782190764628499,3.3036167098947384,1,18
2025-08-26 21:00:00,2.204501664386545,1.1751494185288294,3.2039163724840227,1,18
2025-08-26 22:00:00,2.13931064313103,1.1469252791409905,3.3099491068728453,1,18
2025-08-26 23:00:00,1.9975718492020935,0.8935157953886241,3.0872311674114505,1,18
2025-08-27 00:00:00,1.8655408769833304,0.712812619397297,2.8815629930343087,1,18
2025-08-27 01:00:00,1.8243660347229456,0.7375598699573198,2.8840865504155597,1,18
2025-08-27 02:00:00,1.8777943387640597,0.7281769451414254,3.0074240670677095,1,18
2025-08-27 03:00:00,1.9576790788113305,0.9501268823281931,3.039036071219663,1,18
2025-08-27 04:00:00,1.9960349111586688,0.8719674449015493,3.116412664029662,1,18
2025-08-27 05:00:00,1.9879784629610722,0.9323782657874449,3.1496176518310537,1,18
2025-08-27 06:00:00,1.9835859947819083,0.9607125246577631,3.107226423273682,1,18
2025-08-27 07:00:00,2.022232225186411,0.9247168861967053,3.1143647446180918,1,18
2025-08-27 08:00:00,2.0822100415953773,1.0739066208400887,3.0740860810430295,1,18
2025-08-27 09:00:00,2.101024027306437,1.0755697903579713,3.223914570123129,1,18
2025-08-27 10:00:00,2.046172965234898,0.9876469714077715,3.191018322176784,1,18
2025-08-27 11:00:00,1.960731360969289,0.8438591280789096,3.021789728397794,1,18
2025-08-27 12:00:00,1.930874366578866,0.8661717994765794,3.039751062576435,1,18
2025-08-27 13:00:00,2.0021167075231263,0.8923351295617102,2.9871004936061007,1,18
2025-08-27 14:00:00,2.126911361112295,1.0699598501121013,3.1321073638680375,1,18
2025-08-27 15:00:00,2.199916175799644,1.0632984926529219,3.255160784721647,1,18
2025-08-27 16:00:00,2.152252140965886,1.0772188975495132,3.2336088270800385,1,18
2025-08-27 17:00:00,2.0160470783254723,0.8340251734956221,3.092640243607919,1,18
2025-08-27 18:00:00,1.8962739537739772,0.8515793966496598,2.9788843504313163,1,18
2025-08-27 19:00:00,1.8750521052840183,0.7113759779964326,2.9724131545082204,1,18
2025-08-27 20:00:00,1.9386527600852885,0.8924275266721923,2.9667221409746825,1,18
2025-08-27 21:00:00,1.9956744087306713,0.8953287226888829,3.0670433016175003,1,18
2025-08-27 22:00:00,1.9672610522414753,0.8215465161957461,3.080146735199335,1,18
2025-08-27 23:00:00,1.8621093374767037,0.6910852269913567,2.8869361450396744,1,18
2025-08-28 00:00:00,1.7660093915416182,0.7070695850879947,2.7867159016300067,1,18
2025-08-28 01:00:00,1.7596584414764658,0.6994614823514715,2.8333542941415213,1,18
2025-08-28 02:00:00,1.8463724686134817,0.7191140203772282,2.963349573888012,1,18
2025-08-28 03:00:00,1.9575991574529503,0.7913068436945712,3.0487745579373047,1,18
2025-08-28 04:00:00,2.024978028582921,0.9389961144217499,3.1183053259922633,1,18
2025-08-28 05:00:00,2.0432856756441438,0.9930031967341779,3.1387295540676274,1,18
2025-08-28 06:00:00,2.062297595786181,0.923111778044927,3.095314822597522,1,18
2025-08-28 07:00:00,2.121130665432242,1.0421273681575118,3.2227252108149482,1,18
2025-08-28 08:00:00,2.1978659404873695,1.1282317334636733,3.280138034041083,1,18
2025-08-28 09:00:00,2.229844672723515,1.1228067978295866,3.342281813151434,1,18
2025-08-28 10:00:00,2.1844526724496025,1.1209556274687298,3.2326095604653284,1,18
2025-08-28 11:00:00,2.104703037808857,0.9751158529042996,3.112354293120586,1,18
2025-08-28 12:00:00,2.0767616179104103,1.0726251013756518,3.09592739973128,1,18
2025-08-28 13:00:00,2.14618580669509,1.0806204865504085,3.1892789201788605,1,18
2025-08-28 14:00:00,2.2655224187282066,1.1899802567310254,3.376267434844477,1,18
2025-08-28 15:00:00,2.329572847865581,1.1873859968026959,3.473941130038165,1,18
2025-08-28 16:00:00,2.2696492379687307,1.229923694134517,3.379479118266747,1,18
2025-08-28 17:00:00,2.11811546489176,1.0206991848113096,3.231427318844609,1,18
2025-08-28 18:00:00,1.9802221640682474,0.9457637620386858,3.106874656662161,1,18
2025-08-28 19:00:00,1.9384041420437725,0.8124793441418424,2.9822262306747445,1,18
2025-08-28 20:00:00,1.9792815950834934,0.8649588552473205,3.1371093979418214,1,18
2025-08-28 21:00:00,2.0118307578154666,0.9975694871295678,3.0979663593517195,1,18
2025-08-28 22:00:00,1.9575970594255157,0.9557255122621062,2.9947695438518767,1,18
2025-08-28 23:00:00,1.8256968680989347,0.7869381655951168,2.854916385059986,1,18
2025-08-29 00:00:00,1.7023527040680446,0.5688977447617463,2.798643837721295,1,18
2025-08-29 01:00:00,1.6687010797430433,0.5194653112398852,2.740995144474225,1,18
2025-08-29 02:00:00,1.728498290759331,0.5904087839620649,2.8472468872840873,1,18
2025-08-29 03:00:00,1.8136274930456344,0.7335021339373643,2.9618741210492527,1,18
2025-08-29 04:00:00,1.8561530309377112,0.7455307506168201,2.93985206858052,1,18
2025-08-29 05:00:00,1.8512600107896513,0.7226526639046488,2.8200179572131585,1,18
2025-08-29 06:00:00,1.8491106823038743,0.8361379193004732,2.965920039188462,1,18
2025-08-29 07:00:00,1.889181749341798,0.8263719991922481,3.001555288793516,1,18
2025-08-29 08:00:00,1.9498823556379425,0.8706442025834571,3.104673401730264,1,18
2025-08-29 09:00:00,1.9688456989887666,0.8612812590472667,3.049686836919104,1,18
2025-08-29 10:00:00,1.9137094606755927,0.794514033016763,2.994874634586779,1,18
2025-08-29 11:00:00,1.8276951208926948,0.7612278966361832,2.9612783214643477,1,18
2025-08-29 12:00:00,1.7971305715230725,0.6794156250988166,2.9240046425846486,1,18
2025-08-29 13:00:00,1.8676866598172306,0.7884558709302794,2.9893442941998183,1,18
2025-08-29 14:00:00,1.9919734433693719,0.9244279246396085,3.0564101528256673,1,18
2025-08-29 15:00:00,2.0648043784200665,1.0423110462109701,3.140701102539622,1,18
2025-08-29 16:00:00,2.0174521834745507,0.9076535260920017,3.1042581245929024,1,18
2025-08-29 17:00:00,1.8821901818632867,0.7724644171426857,2.872732970071408,1,18
2025-08-29 18:00:00,1.764128353330445,0.7284503373400212,2.8882657271056607,1,18
2025-08-29 19:00:00,1.7455124206115016,0.6109066400266201,2.8189199753122525,1,18
2025-08-29 20:00:00,1.8127273728823565,0.7510023478948578,2.8975993237662276,1,18
2025-08-29 21:00:00,1.8744710204629593,0.8258648733455795,2.944433231128468,1,18
2025-08-29 22:00:00,1.8519706213475855,0.7574161149355078,2.9704747470698516,1,18
2025-08-29 23:00:00,1.7539886166754304,0.6726127102798743,2.8630677183267093,1,18
2025-08-30 00:00:00,1.666362304774265,0.6066384490739042,2.752686196031104,1,18
2025-08-30 01:00:00,1.669816555947263,0.5218440479488907,2.7080822864264413,1,18
2025-08-30 02:00:00,1.7676748298189318,0.7269224037404824,2.7661930194339353,1,18
2025-08-30 03:00:00,1.8913717640594583,0.8678416328117361,2.9776496086438318,1,18
2025-08-30 04:00:00,1.9725132295155636,0.8585195015710508,3.029139985719055,1,18
2025-08-30 05:00:00,2.005821773165705,0.9384146273486623,3.1586099754357253,1,18
2025-08-30 06:00:00,2.0409989365911145,0.9424202461779625,3.1119449730969784,1,18
2025-08-30 07:00:00,2.1170684958802446,1.0109427339236166,3.21695747416217,1,18
2025-08-30 08:00:00,2.2120002927847158,1.1025696297715546,3.244367462406918,1,18
2025-08-30 09:00:00,2.2630075360175903,1.169417356630834,3.3744908875491837,1,18
2025-08-30 10:00:00,2.2373326866890095,1.10145230234102,3.2807199165197476,1,18
2025-08-30 11:00:00,2.1778319287321515,1.1717134046559134,3.305084535511669,1,18
2025-08-30 12:00:00,2.170502569493241,1.0955454278825496,3.3032389899614394,1,18
2025-08-30 13:00:00,2.2607239423795087,1.1288000981676514,3.358057253040431,1,18
2025-08-30 14:00:00,2.4008575358097968,1.3338961918631662,3.519029925017128,1,18
2025-08-30 15:00:00,2.48551452025533,1.4382213717499548,3.6548740688179557,1,18
2025-08-30 16:00:00,2.445814371868374,1.4069960334751268,3.563468627587528,1,18
2025-08-30 17:00:00,2.3139283601994878,1.198408354815127,3.4532134729028745,1,18
2025-08-30 18:00:00,2.1949171016017504,1.126566532001859,3.3327714758047473,1,18
2025-08-30 19:00:00,2.171030483852376,1.0478740533183752,3.232517664847791,1,18
2025-08-30 20:00:00,2.2287113519731294,1.1401299282570543,3.26620850139415,1,18
2025-08-30 21:00:00,2.276768546070805,1.1439466435096763,3.3567835608067704,1,18
2025-08-30 22:00:00,2.236592336919377,1.207372250739172,3.350474064833534,1,18
2025-08-30 23:00:00,2.1171583099272477,1.102738280102322,3.2396859104671365,1,18
2025-08-31 00:00:00,2.004564549192372,0.9018263765656245,3.124005844686319,1,18
2025-08-31 01:00:00,1.9798412537992007,0.9556759958733134,3.1561297619286894,1,18
2025-08-31 02:00:00,2.046658085953787,0.9709917214912279,3.194475533890004,1,18
2025-08-31 03:00:00,2.136832564832619,1.0716147357047676,3.223473046027436,1,18
